"itemcode","date","invoiceno","journalno","doctype","receiptno","amount","receiptjournal"
"Dr365               ","12/19/2013 12:00:00 AM","INV1065             ","J.8531              ","10","RC569               ","-26100.00","J.8533              "
"Dr365               ","1/16/2014 12:00:00 AM","INV1065             ","J.8531              ","10","RC604               ","-26100.00","J.8722              "
"Dr365               ","1/16/2014 12:00:00 AM","INV1067             ","J.8534              ","10","RC604               ","-52200.00","J.8722              "
"Dr365               ","1/16/2014 12:00:00 AM","INV1102             ","J.8718              ","10","RC604               ","-1200.00","J.8722              "
"Dr365               ","1/21/2014 12:00:00 AM","INV1102             ","J.8718              ","10","RC608               ","-78300.00","J.8733              "
"Dr365               ","1/21/2014 12:00:00 AM","INV1102             ","J.8718              ","10","RC640               ","-7500.00","J.8901              "
"Dr365               ","1/21/2014 12:00:00 AM","INV1115             ","J.8760              ","10","RC640               ","-70800.00","J.8901              "
"Dr365               ","1/29/2014 12:00:00 AM","INV1115             ","J.8760              ","10","RC639               ","-7500.00","J.8900              "
"Dr365               ","1/29/2014 12:00:00 AM","INV1119             ","J.8764              ","10","RC639               ","-23820.00","J.8900              "
"Dr365               ","2/7/2014 12:00:00 AM","INV1119             ","J.8764              ","10","RC642               ","-7500.00","J.8920              "
"Dr365               ","7/23/2014 12:00:00 AM","INV1373             ","J.10042             ","10","RC788               ","-69600.00","J.10043             "
"Dr365               ","8/2/2014 12:00:00 AM","INV1400             ","J.10122             ","10","RC804               ","-69600.00","J.10123             "
"Dr365               ","8/18/2014 12:00:00 AM","INV1421             ","J.10247             ","10","RC825               ","-69600.00","J.10288             "
"Dr365               ","12/10/2014 12:00:00 AM","INV1559             ","J.11842             ","10","RC971               ","-34800.00","J.11850             "
"Dr365               ","1/14/2015 12:00:00 AM","INV1597             ","J.12257             ","10","RC1013              ","-34800.00","J.12259             "
"Dr365               ","4/9/2015 12:00:00 AM","INV1725             ","J.13172             ","10","RC1104              ","-3480.00","J.13241             "
"Dr365               ","4/9/2015 12:00:00 AM","INV1974             ","J.14798             ","10","RC1104              ","-20.00","J.13241             "
"Dr365               ","9/10/2015 12:00:00 AM","INV1974             ","J.14798             ","10","RC1292              ","-32200.00","J.15026             "
"Dr365               ","9/10/2015 12:00:00 AM","INV1974             ","J.14798             ","10","RC1524              ","-19980.00","J.17430             "
"Dr365               ","9/10/2015 12:00:00 AM","INV751              ","Jv11043             ","10","RC1524              ","-20.00","J.17430             "
"Dr365               ","2/1/2019 12:00:00 AM","INV751              ","Jv11043             ","10","Rct605              ","-49980.00","Jv11184             "
"Dr365               ","2/1/2019 12:00:00 AM","INV756              ","Jv11169             ","10","Rct605              ","-20.00","Jv11184             "
"Dr365               ","2/6/2019 12:00:00 AM","INV756              ","Jv11169             ","10","Rct606              ","-34980.00","Jv11185             "
"Dr366               ","9/20/2012 12:00:00 AM","                    ","J.1420              ","0","RC127               ","-2300000.00","J.3687              "
"Dr375               ","9/20/2012 12:00:00 AM","                    ","J.1420              ","0","RC127               ","-2300000.00","J.3687              "
"Dr377               ","9/20/2012 12:00:00 AM","                    ","J.1420              ","0","RC127               ","-2300000.00","J.3687              "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr366               ","9/24/2012 12:00:00 AM","                    ","J.1420              ","0","RC102               ","-345680.00","J.3251              "
"Dr375               ","9/24/2012 12:00:00 AM","                    ","J.1420              ","0","RC102               ","-345680.00","J.3251              "
"Dr377               ","9/24/2012 12:00:00 AM","                    ","J.1420              ","0","RC102               ","-345680.00","J.3251              "
"Dr140670            ","11/16/2020 12:00:00 AM","INV.2223            ","Jv33458             ","10","3021                ","0.00","Jv22444             "
"Dr366               ","4/30/2013 12:00:00 AM","                    ","J.1420              ","0","RC314               ","-900000.00","J.5934              "
"Dr375               ","4/30/2013 12:00:00 AM","                    ","J.1420              ","0","RC314               ","-900000.00","J.5934              "
"Dr377               ","4/30/2013 12:00:00 AM","                    ","J.1420              ","0","RC314               ","-900000.00","J.5934              "
"Dr375               ","12/8/2021 12:00:00 AM","INV1670             ","J.12852             ","10","Rct1699             ","-1500.00","Jv31467             "
"Dr376               ","5/31/2012 12:00:00 AM","INV10               ","J.1052              ","10","RC8                 ","-34960.56","J.1217              "
"Dr376               ","5/31/2012 12:00:00 AM","INV16               ","J.1062              ","10","RC8                 ","-116522.00","J.1217              "
"Dr376               ","5/31/2012 12:00:00 AM","INV20               ","J.1073              ","10","RC8                 ","-0.44","J.1217              "
"Dr376               ","6/6/2012 12:00:00 AM","INV20               ","J.1073              ","10","RC10                ","-34962.12","J.1310              "
"Dr376               ","6/6/2012 12:00:00 AM","INV33               ","J.1218              ","10","RC10                ","-88520.00","J.1310              "
"Dr376               ","6/6/2012 12:00:00 AM","INV30               ","J.1227              ","10","RC10                ","-88520.00","J.1310              "
"Dr376               ","6/6/2012 12:00:00 AM","INV43               ","J.1404              ","10","RC10                ","-37.88","J.1310              "
"Dr376               ","6/26/2012 12:00:00 AM","INV43               ","J.1404              ","10","RC28                ","-83482.12","J.1586              "
"Dr376               ","6/26/2012 12:00:00 AM","INV46               ","J.1424              ","10","RC28                ","-153433.20","J.1586              "
"Dr376               ","6/26/2012 12:00:00 AM","INV67               ","J.1544              ","10","RC28                ","-0.68","J.1586              "
"Dr376               ","6/26/2012 12:00:00 AM","INV67               ","J.1544              ","10","RC29                ","-177039.32","J.1587              "
"Dr376               ","6/26/2012 12:00:00 AM","INV90               ","J.1609              ","10","RC29                ","-0.68","J.1587              "
"Dr376               ","7/5/2012 12:00:00 AM","INV90               ","J.1609              ","10","RC33                ","-88519.32","J.1871              "
"Dr376               ","7/5/2012 12:00:00 AM","INV94               ","J.1698              ","10","RC33                ","-83520.00","J.1871              "
"Dr376               ","7/5/2012 12:00:00 AM","INV111              ","J.1888              ","10","RC33                ","-21726.68","J.1871              "
"Dr376               ","8/8/2012 12:00:00 AM","INV111              ","J.1888              ","10","RC53                ","-61793.32","J.2167              "
"Dr376               ","8/8/2012 12:00:00 AM","INV131              ","J.2048              ","10","RC53                ","-21726.68","J.2167              "
"Dr376               ","8/13/2012 12:00:00 AM","INV131              ","J.2048              ","10","INV164              ","-12086.44","J.2828              "
"Dr376               ","8/19/2012 12:00:00 AM","INV131              ","J.2048              ","10","RC54                ","-53706.88","J.2168              "
"Dr376               ","8/19/2012 12:00:00 AM","INV132              ","J.2049              ","10","RC54                ","-1000.00","J.2168              "
"Dr376               ","8/19/2012 12:00:00 AM","INV138              ","J.2120              ","10","RC54                ","-83520.00","J.2168              "
"Dr376               ","8/19/2012 12:00:00 AM","INV139              ","J.2121              ","10","RC54                ","-2000.00","J.2168              "
"Dr376               ","8/19/2012 12:00:00 AM","INV148              ","J.2139              ","10","RC54                ","-167040.00","J.2168              "
"Dr376               ","8/19/2012 12:00:00 AM","INV149              ","J.2140              ","10","RC54                ","-2000.00","J.2168              "
"Dr376               ","8/19/2012 12:00:00 AM","INV151              ","J.2154              ","10","RC54                ","-125640.00","J.2168              "
"Dr376               ","8/19/2012 12:00:00 AM","INV158              ","J.2188              ","10","RC54                ","-33813.12","J.2168              "
"Dr376               ","8/23/2012 12:00:00 AM","INV158              ","J.2188              ","10","RC78                ","-57606.88","J.2898              "
"Dr376               ","8/23/2012 12:00:00 AM","INV164              ","J.2199              ","10","RC78                ","-12086.44","J.2898              "
