"Date","Documentno","Documenttype","Accountno","Grossamount","JournalNo","Dimension_One","Dimension_Two","Currency","Datewhenpaid"
"10/1/2013 12:00:00 AM","RC498               ","12","Dr466               ","-69600","J.7915              ","          ","          ","KES",""
"9/27/2013 12:00:00 AM","INV974              ","10","Dr466               ","69600","J.7916              ","          ","          ","KES","9/30/2013 12:00:00 AM"
"9/30/2013 12:00:00 AM","RC499               ","12","Dr466               ","-90000","J.7917              ","          ","          ","KES",""
"9/26/2013 12:00:00 AM","INV975              ","10","Dr375               ","168000","J.7918              ","          ","          ","KES","6/30/2014 12:00:00 AM"
"10/3/2013 12:00:00 AM","INV976              ","10","Dr498               ","770000","J.7937              ","          ","          ","KES","10/28/2013 12:00:00 AM"
"10/4/2013 12:00:00 AM","INV977              ","10","Dr403               ","34800","J.7946              ","          ","          ","KES",""
"10/3/2013 12:00:00 AM","RC500               ","12","Dr522               ","-18400","J.7947              ","          ","          ","KES",""
"10/3/2013 12:00:00 AM","INV978              ","10","Dr435               ","264480","J.7995              ","          ","          ","KES","10/12/2013 12:00:00 AM"
"9/16/2013 12:00:00 AM","RC501               ","12","Dr425               ","-783000","J.7996              ","          ","          ","KES",""
"9/20/2013 12:00:00 AM","RC502               ","12","Dr377               ","-696000","J.8000              ","          ","          ","KES",""
"9/24/2013 12:00:00 AM","RC503               ","12","Dr377               ","-696000","J.8001              ","          ","          ","KES",""
"10/7/2013 12:00:00 AM","RC505               ","12","Dr523               ","-38050","J.8014              ","          ","          ","KES",""
"10/7/2013 12:00:00 AM","INV979              ","10","Dr523               ","38048","J.8015              ","          ","          ","KES","10/7/2013 12:00:00 AM"
"6/24/2013 12:00:00 AM","INV855              ","10","Dr457               ","-45000","J.8017              ","          ","          ","KES",""
"7/29/2013 12:00:00 AM","INV887              ","10","Dr457               ","-45000","J.8018              ","          ","          ","KES",""
"10/7/2013 12:00:00 AM","RC506               ","12","Dr435               ","-200000","J.8021              ","          ","          ","KES",""
"10/8/2013 12:00:00 AM","RC507               ","12","Dr396               ","-16250","J.8022              ","          ","          ","KES",""
"9/29/2013 12:00:00 AM","RC512               ","12","Dr518               ","-824760","J.8101              ","          ","          ","KES",""
"8/12/2013 12:00:00 AM","INV903              ","10","Dr457               ","-45000","J.8024              ","          ","          ","KES",""
"8/26/2013 12:00:00 AM","INV922              ","10","Dr457               ","-50000","J.8025              ","          ","          ","KES",""
"9/26/2013 12:00:00 AM","INV980              ","10","Dr377               ","696000","J.8035              ","          ","          ","KES",""
"6/24/2013 12:00:00 AM","INV855              ","10","Dr448               ","-90480","J.8063              ","          ","          ","KES",""
"7/18/2013 12:00:00 AM","INV875              ","10","Dr448               ","-64380","J.8064              ","          ","          ","KES",""
"7/12/2013 12:00:00 AM","INV867              ","10","Dr448               ","-26100","J.8065              ","          ","          ","KES",""
"7/20/2013 12:00:00 AM","INV878              ","10","Dr448               ","-36192","J.8066              ","          ","          ","KES",""
"7/11/2013 12:00:00 AM","INV857              ","10","Dr448               ","-36192","J.8067              ","          ","          ","KES",""
"7/17/2013 12:00:00 AM","INV872              ","10","Dr448               ","-52200","J.8068              ","          ","          ","KES",""
"7/29/2013 12:00:00 AM","INV887              ","10","Dr448               ","-121800","J.8069              ","          ","          ","KES",""
"7/26/2013 12:00:00 AM","INV884              ","10","Dr448               ","-18022","J.8070              ","          ","          ","KES",""
"7/25/2013 12:00:00 AM","INV882              ","10","Dr448               ","-9011","J.8071              ","          ","          ","KES",""
"8/16/2013 12:00:00 AM","INV911              ","10","Dr448               ","-103820","J.8072              ","          ","          ","KES",""
"7/9/2013 12:00:00 AM","INV856              ","10","Dr448               ","-103820","J.8073              ","          ","          ","KES",""
"8/31/2013 12:00:00 AM","INV929              ","10","Dr448               ","-74750","J.8074              ","          ","          ","KES",""
"8/31/2013 12:00:00 AM","INV932              ","10","Dr448               ","-33222","J.8075              ","          ","          ","KES",""
"9/24/2013 12:00:00 AM","INV965              ","10","Dr442               ","-69479","J.8076              ","          ","          ","KES",""
"10/9/2013 12:00:00 AM","INV981              ","10","Dr457               ","894012","J.8079              ","          ","          ","KES","10/28/2013 12:00:00 AM"
"10/9/2013 12:00:00 AM","INV982              ","10","Dr457               ","870000","J.8080              ","          ","          ","KES","11/15/2013 12:00:00 AM"
"10/9/2013 12:00:00 AM","INV983              ","10","Dr396               ","27500.12","J.8082              ","          ","          ","KES","10/16/2013 12:00:00 AM"
"9/16/2013 12:00:00 AM","RC511               ","12","Dr442               ","-2756747","J.8099              ","          ","          ","KES",""
"9/29/2013 12:00:00 AM","RC513               ","12","Dr518               ","-366560","J.8102              ","          ","          ","KES",""
"9/19/2013 12:00:00 AM","RC514               ","12","Dr464               ","-765720","J.8103              ","          ","          ","KES",""
"9/19/2013 12:00:00 AM","RC515               ","12","Dr464               ","-700000","J.8104              ","          ","          ","KES",""
"9/6/2013 12:00:00 AM","RC516               ","12","Dr518               ","-733120","J.8105              ","          ","          ","KES",""
"9/7/2013 12:00:00 AM","RC517               ","12","Dr469               ","-128296","J.8106              ","          ","          ","KES",""
"9/7/2013 12:00:00 AM","RC518               ","12","Dr469               ","-366560","J.8107              ","          ","          ","KES",""
"9/25/2013 12:00:00 AM","RC519               ","12","Dr465               ","-174000","J.8110              ","          ","          ","KES",""
"10/10/2013 12:00:00 AM","INV984              ","10","Dr524               ","1065000","J.8115              ","          ","          ","KES","10/10/2013 12:00:00 AM"
"10/10/2013 12:00:00 AM","INV985              ","10","Dr524               ","1491000","J.8117              ","          ","          ","KES","10/10/2013 12:00:00 AM"
"10/10/2013 12:00:00 AM","INV986              ","10","Dr461               ","1070000","J.8118              ","          ","          ","KES","11/14/2013 12:00:00 AM"
"10/10/2013 12:00:00 AM","INV985              ","10","Dr524               ","-1491000","J.8121              ","          ","          ","KES",""
"10/10/2013 12:00:00 AM","INV986              ","10","Dr461               ","-1070000","J.8122              ","          ","          ","KES",""
"10/10/2013 12:00:00 AM","INV987              ","10","Dr524               ","1065000","J.8123              ","          ","          ","KES","10/10/2013 12:00:00 AM"
"10/10/2013 12:00:00 AM","INV988              ","10","Dr461               ","1457120","J.8124              ","          ","          ","KES","11/14/2013 12:00:00 AM"
"10/11/2013 12:00:00 AM","RC520               ","12","Dr525               ","-66640","J.8145              ","          ","          ","KES",""
"10/11/2013 12:00:00 AM","INV989              ","10","Dr525               ","66222.4","J.8147              ","          ","          ","KES","10/11/2013 12:00:00 AM"
"10/3/2013 12:00:00 AM","INV990              ","10","Dr475               ","274920","J.8148              ","          ","          ","KES","4/19/2014 12:00:00 AM"
"10/3/2013 12:00:00 AM","INV991              ","10","Dr518               ","366560","J.8149              ","          ","          ","KES","11/26/2013 12:00:00 AM"
"10/3/2013 12:00:00 AM","INV992              ","10","Dr464               ","366560","J.8150              ","          ","          ","KES","12/16/2013 12:00:00 AM"
"10/7/2013 12:00:00 AM","INV993              ","10","Dr464               ","183280","J.8151              ","          ","          ","KES","12/16/2013 12:00:00 AM"
"10/12/2013 12:00:00 AM","RC521               ","12","Dr435               ","-64480","J.8153              ","          ","          ","KES",""
"10/15/2013 12:00:00 AM","INV994              ","10","Dr414               ","1037040","J.8173              ","          ","          ","KES","5/12/2014 12:00:00 AM"
"9/20/2013 12:00:00 AM","INV995              ","10","Dr434               ","95108.8","J.8175              ","          ","          ","KES","11/3/2013 12:00:00 AM"
"10/16/2013 12:00:00 AM","INV996              ","10","Dr490               ","1932800","J.8179              ","          ","          ","KES","11/29/2013 12:00:00 AM"
"10/16/2013 12:00:00 AM","RC522               ","12","Dr414               ","-990000","J.8182              ","          ","          ","KES",""
"10/16/2013 12:00:00 AM","RC523               ","12","Dr396               ","-48750","J.8183              ","          ","          ","KES",""
"10/16/2013 12:00:00 AM","RC525               ","12","Dr396               ","-75000","J.8185              ","          ","          ","KES",""
"10/14/2013 12:00:00 AM","RC526               ","12","Dr461               ","-6682440","J.8187              ","          ","          ","KES",""
"10/17/2013 12:00:00 AM","INV997              ","10","Dr434               ","190217.6","J.8191              ","          ","          ","KES","1/20/2014 12:00:00 AM"
"10/3/2013 12:00:00 AM","INV998              ","10","Dr434               ","190217.6","J.8192              ","          ","          ","KES","11/3/2013 12:00:00 AM"
"10/14/2013 12:00:00 AM","INV999              ","10","Dr464               ","183280","J.8202              ","          ","          ","KES","12/16/2013 12:00:00 AM"
"10/22/2013 12:00:00 AM","INV1000             ","10","Dr461               ","2820734","J.8216              ","          ","          ","KES","12/11/2013 12:00:00 AM"
