"date","stname","doctyp","batch","itemcode","invref","netamt","vat","amount","fulqty","loosqty","price","curr_rat","stockvalue","store","journal","curr_cod","period","del","factory","jobcard","len","wid","sman","pkey","BQitemcode","dimension","PartPerUnit"
"10/12/2020 12:00:00 AM","A4-60(ANIONIC EMULSION)                           ","19","","S.99                ","SO1585              ","210000.00","25789.47","210000.0000","-12.0000","0.0000","76.75","","","1         ","Jv20491             ","","50","","","PL1299    ","","","","1714247","","","200"
"2/12/2020 12:00:00 AM","Production Cutback                                ","16","","S.24                ","202                 ","","","","-158.0000","0.0000","0.00","","","1         ","202                 ","","42","","","","","","","1714248","","","1"
"2/12/2020 12:00:00 AM","Production Cutback                                ","16","","S.103               ","202                 ","","","","158.0000","0.0000","0.00","","","1         ","202                 ","","42","","","","","","","1714249","","","20"
"10/13/2020 12:00:00 AM","Black Bituminous Paint  PF4                       ","19","","S.35                ","SO1586              ","8500.00","1043.86","8500.0000","0.0000","-20.0000","372.81","","","1         ","Jv20505             ","","50","","","PL1300    ","","","","1714250","","","200"
"10/13/2020 12:00:00 AM","ALUMINIUM PAINT                                   ","19","","S.95                ","SO1586              ","10500.00","1289.47","10500.0000","0.0000","-12.0000","767.54","","","1         ","Jv20505             ","","50","","","PL1300    ","","","","1714251","","","20"
"10/13/2020 12:00:00 AM","BITUSHIELD NO 5                                   ","19","","S.103               ","SO1586              ","24000.00","2947.37","24000.0000","0.0000","-100.0000","210.53","","","1         ","Jv20505             ","","50","","","PL1300    ","","","","1714252","","","20"
"10/13/2020 12:00:00 AM","Black Bituminous Paint  PF4                       ","19","","S.35                ","SO1588              ","7000.00","859.65","7000.0000","0.0000","-20.0000","307.02","","","1         ","Jv20510             ","","50","","","PL1301    ","","","","1714253","","","200"
"10/13/2020 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.6                 ","SO1589              ","170000.00","20877.19","170000.0000","-10.0000","0.0000","74.56","","","1         ","Jv20513             ","","50","","","PL1302    ","","","","1714254","","","200"
"10/13/2020 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.15                ","SO1589              ","170000.00","20877.19","170000.0000","-10.0000","0.0000","74.56","","","1         ","Jv20513             ","","50","","","PL1302    ","","","","1714255","","","1"
"10/13/2020 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.6                 ","SO1590              ","31000.00","3807.02","31000.0000","-2.0000","0.0000","67.98","","","1         ","Jv20516             ","","50","","","PL1303    ","","","","1714256","","","200"
"10/13/2020 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.15                ","SO1590              ","31000.00","3807.02","31000.0000","-2.0000","0.0000","67.98","","","1         ","Jv20516             ","","50","","","PL1303    ","","","","1714257","","","1"
"10/14/2020 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.6                 ","SO1591              ","16000.00","1964.91","16000.0000","-1.0000","0.0000","70.18","","","1         ","Jv20520             ","","50","","","PL1304    ","","","","1714258","","","200"
"10/14/2020 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.15                ","SO1591              ","16000.00","1964.91","16000.0000","-1.0000","0.0000","70.18","","","1         ","Jv20520             ","","50","","","PL1304    ","","","","1714259","","","1"
"10/14/2020 12:00:00 AM","MC-30 CutBack                                     ","19","","S.15                ","SO1591              ","23000.00","2824.56","23000.0000","-1.0000","0.0000","100.88","","","1         ","Jv20520             ","","50","","","PL1304    ","","","","1714260","","","1"
"10/14/2020 12:00:00 AM","MC-30 CutBack                                     ","19","","S.9                 ","SO1591              ","23000.00","2824.56","23000.0000","-1.0000","0.0000","100.88","","","1         ","Jv20520             ","","50","","","PL1304    ","","","","1714261","","","200"
"10/14/2020 12:00:00 AM","K1-60 Emulsion (60% bidder co                     ","19","","S.15                ","SO1591              ","16000.00","1964.91","16000.0000","-1.0000","0.0000","70.18","","","1         ","Jv20520             ","","50","","","PL1304    ","","","","1714262","","","1"
"10/14/2020 12:00:00 AM","MC-30 CutBack                                     ","19","","S.15                ","SO1591              ","23000.00","2824.56","23000.0000","-1.0000","0.0000","100.88","","","1         ","Jv20520             ","","50","","","PL1304    ","","","","1714263","","","1"
"10/14/2020 12:00:00 AM","Black Bituminous Paint  PF4                       ","19","","S.35                ","SO1594              ","6800.00","835.09","6800.0000","0.0000","-20.0000","298.25","","","1         ","Jv20525             ","","50","","","PL1305    ","","","","1714264","","","200"
"10/6/2020 12:00:00 AM","1                                                 ","28","","S.99                ","B/No473             ","0.00","0.00","0.0000","0.0000","11200.0000","0.00","","","1         ","Jv20528             ","","50","","","","","","","1714265","","","200"
"10/6/2020 12:00:00 AM","1                                                 ","28","","S.152               ","B/No473             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20528             ","","50","","","","","","","1714266","","","1000"
"10/6/2020 12:00:00 AM","1                                                 ","28","","S.30164             ","B/No473             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20528             ","","50","","","","","","","1714267","","","1"
"10/6/2020 12:00:00 AM","1                                                 ","28","","S.60165             ","B/No473             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20528             ","","50","","","","","","","1714268","","","204"
"10/6/2020 12:00:00 AM","1                                                 ","28","","S.60169             ","B/No473             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20528             ","","50","","","","","","","1714269","","","25"
"10/6/2020 12:00:00 AM","1                                                 ","28","","S.60170             ","B/No473             ","0.00","0.00","0.0000","0.0000","0.0000","0.00","","","1         ","Jv20528             ","","50","","","","","","","1714270","","","1"
"10/14/2020 12:00:00 AM","A4-60(ANIONIC EMULSION)                           ","19","","S.99                ","SO1596              ","573500.00","70429.82","573500.0000","-31.0000","0.0000","81.14","","","1         ","Jv20529             ","","50","","","PL1306    ","","","","1714271","","","200"
"10/15/2020 12:00:00 AM","A4-60(ANIONIC EMULSION)                           ","19","","S.99                ","SO1597              ","612500.00","75219.30","612500.0000","-35.0000","0.0000","76.75","","","1         ","Jv20532             ","","50","","","PL1307    ","","","","1714272","","","200"
"10/15/2020 12:00:00 AM","K3-65 COLDMIX EMULSION                            ","19","","S.150               ","SO1597              ","292500.00","35921.05","292500.0000","-15.0000","0.0000","85.53","","","1         ","Jv20532             ","","50","","","PL1307    ","","","","1714273","","","200"
"10/15/2020 12:00:00 AM","K3-65 COLDMIX EMULSION                            ","19","","S.15                ","SO1597              ","292500.00","35921.05","292500.0000","-15.0000","0.0000","85.53","","","1         ","Jv20532             ","","50","","","PL1307    ","","","","1714274","","","1"
"10/9/2020 12:00:00 AM","Drum Empties                                      ","30","1011690             ","S.15                ","LPO955              ","150000.00","0.00","150000.0000","150.0000","0.0000","1000.00","","","1         ","Jv20536             ","","50","","","GRN721    ","","","","1714275","","","1"
"10/13/2020 12:00:00 AM","Buckets                                           ","30","1011693             ","S.90                ","LPO956              ","100297.20","12317.20","100297.2000","212.0000","0.0000","473.10","","","1         ","Jv20538             ","","50","","","GRN722    ","","","","1714276","","","1"
"10/13/2020 12:00:00 AM","CAUSTIC SODA                                      ","30","1011696             ","S.30164             ","LPO958              ","5130.00","630.00","5130.0000","50.0000","0.0000","102.60","","","1         ","Jv20542             ","","50","","","GRN723    ","","","","1714277","","","1"
"10/14/2020 12:00:00 AM","Drum Empties                                      ","30","1011699             ","S.15                ","LPO960              ","1800.00","0.00","1800.0000","2.0000","0.0000","900.00","","","1         ","Jv20544             ","","50","","","GRN724    ","","","","1714278","","","1"
"10/14/2020 12:00:00 AM","Drum Empties                                      ","30","1011702             ","S.15                ","LPO962              ","110000.00","0.00","110000.0000","100.0000","0.0000","1100.00","","","1         ","Jv20546             ","","50","","","GRN725    ","","","","1714279","","","1"
