"itemcode","StockIn","cost","StockOut","StockBalance","rowid","journal","GRN","PartPerUnit"
"S.60206             ","2050.97","88.2989","0","2050.97","722158","Jv34292             ","B/No1140            ",""
"S.60206             ","5024.742","90.246555","0","5024.742","722159","Jv34325             ","B/No1142            ",""
"S.16                ","2613","65","0","2613","722160","Jv34328             ","LPO1610             ","1"
"S.15                ","8","900","0","8","722161","Jv34357             ","LPO1611             ","1"
"S.16                ","5400","72.222222","0","5400","722162","Jv34601             ","LPO1614             ","1"
"S.16                ","1674","69.892473","0","1674","722163","Jv34646             ","LPO1615             ","1"
"S.15                ","40","1300","0","40","722164","Jv34650             ","LPO1616             ","1"
"S.16                ","18300","84.482759","0","18300","722165","Jv34652             ","LPO1617             ","1"
"S.60206             ","2666.27","88.299799","0","2666.27","722166","Jv34658             ","B/No1143            ",""
"S.6                 ","9710.09","50.592065","0","9710.09","722167","Jv34659             ","B/No1144            ",""
"S.7                 ","12599.96136","56.443877","0","12599.96136","722168","Jv34661             ","B/No1145            ",""
"S.15                ","17","1300","0","17","722169","Jv34691             ","LPO1618             ","1"
"S.13                ","10000","94.444444","0","10000","722170","Jv34701             ","LPO1613             ","1"
"S.9                 ","15000","76.1","0","15000","722171","Jv34703             ","B/No1146            ",""
"S.16                ","11940","68.592965","0","11940","722172","Jv34730             ","LPO1619             ","1"
"S.15                ","69","1386.9565217391","0","69","722173","Jv34744             ","LPO1621             ","1"
"S.15                ","6300","72.222222","0","6300","722174","Jv34749             ","LPO1622             ","1"
"S.66                ","120","261.666667","0","120","722175","Jv34751             ","LPO1623             ","1"
"S.9                 ","9330.4","76.534468","0","9330.4","722176","Jv34759             ","B/No1147            ",""
"S.60206             ","480","90.244929","0","480","722177","Jv34766             ","B/No1148            ",""
"S.15                ","20","1.0961538461538","0","20","722178","Jv34769             ","LPO1624             ","1300"
"S.15                ","20","1300","0","20","722179","Jv34776             ","LPO1625             ","1"
"S.132               ","21460","79.741379","0","21460","722180","Jv34777             ","LPO1626             ","1"
"S.7                 ","11772.06","39.733488","0","11772.06","722181","Jv34779             ","B/No1149            ",""
"S.15                ","61","1300","0","61","722182","Jv34780             ","LPO1627             ","1"
"S.7                 ","14109.54","43.295597","0","14109.54","722183","Jv34781             ","B/No1150            ",""
"S.15                ","44","1","0","44","722184","Jv34782             ","LPO1628             ","1300"
"S.99                ","5387.06","40.985154","0","5387.06","722185","Jv34810             ","B/No1151            ",""
"S.103               ","783.5","68.948168","0","783.5","722186","Jv34818             ","B/No1152            ",""
"S.60166             ","218.7","64.711203","0","218.7","722187","Jv34822             ","B/No1153            ",""
"S.60211             ","200","495","0","200","722188","Jv34854             ","LPO1629             ","1"
"S.15                ","23","1300","0","23","722189","Jv34856             ","LPO1630             ","1"
"S.15                ","25","1100","0","25","722190","Jv34858             ","LPO1631             ","1"
"S.60185             ","1159.8","64.582318","0","1159.8","722191","Jv34905             ","B/No1154            ",""
"S.60185             ","427.8","38.579032","0","427.8","722192","Jv34906             ","B/No1155            ",""
"S.60185             ","1030.5","60.375852","0","1030.5","722193","Jv34986             ","B/No1156            ",""
"S.103               ","580","28.825091","0","580","722194","Jv34987             ","B/No1157            ",""
"S.13                ","10000","94.907407","0","10000","722195","Jv34988             ","LPO1632             ","1"
"S.9                 ","7100","64.611972","0","7100","722196","Jv34990             ","B/No1158            ",""
"S.60208             ","254","93","0","254","722197","Jv34994             ","LPO1633             ","1"
"S.60209             ","159","93","0","159","722198","Jv34994             ","LPO1633             ","1"
"S.60211             ","55","495","0","55","722199","Jv34994             ","LPO1633             ","1"
"S.60212             ","26","495","0","26","722200","Jv34994             ","LPO1633             ","1"
"S.60210             ","100","495","0","100","722201","Jv34994             ","LPO1633             ","1"
"S.60211             ","200","495","0","200","722202","Jv34996             ","LPO1635             ","1"
"S.15                ","100","1200","0","100","722203","Jv34998             ","LPO1636             ","1"
"S.60185             ","520","57.704942","0","520","722204","Jv35014             ","B/No1159            ",""
"S.60166             ","1114.4","45.910144","0","1114.4","722205","Jv35019             ","B/No1160            ",""
"S.9                 ","11428.42","64.949275","0","11428.42","722206","Jv35050             ","B/No1161            ",""
"S.103               ","520","31.904942","0","520","722207","Jv35054             ","B/No1162            ",""
"S.103               ","520","31.904942","0","520","722208","Jv35055             ","B/No1163            ",""
"S.60211             ","183","495","0","183","722209","Jv35056             ","LPO1662             ","1"
"S.60212             ","165","495","0","165","722210","Jv35056             ","LPO1662             ","1"
"S.60209             ","36","93","0","36","722211","Jv35056             ","LPO1662             ","1"
"S.132               ","22280","81.034483","0","22280","722212","Jv35063             ","LPO1663             ","1"
"S.15                ","70","1200","0","70","722213","Jv35065             ","LPO1664             ","1"
"S.16                ","17280","75","0","17280","722214","Jv35071             ","LPO1665             ","1"
"S.9                 ","1304.444","64.770904","0","1304.444","722215","Jv35086             ","B/No1164            ",""
"S.6                 ","10504.05","37.409485","0","10504.05","722216","Jv35087             ","B/No1165            ",""
"S.35                ","20","124.7025","0","20","722217","Jv35088             ","B/No1166            ",""
"S.6                 ","9779.55","35.999831","0","9779.55","722218","Jv35089             ","B/No1168            ",""
"S.7                 ","6062.7","38.046605","0","6062.7","722219","Jv35093             ","B/No1169            ",""
"S.35                ","60","124.7025","0","60","722220","Jv35097             ","B/No1170            ",""
"S.99                ","5950.7","39.897865","0","5950.7","722221","Jv35146             ","B/No1173            ",""
"S.103               ","572","51.17996","0","572","722222","Jv35150             ","B/No1174            ",""
"S.103               ","572","51.17996","0","572","722223","Jv35151             ","B/No1175            ",""
"S.60185             ","1144.5","71.795784","0","1144.5","722224","Jv35160             ","B/No1176            ",""
"S.60185             ","460","64.1663","0","460","722225","Jv35161             ","B/No1177            ",""
"S.60185             ","480","55.971002","0","480","722226","Jv35162             ","B/No1178            ",""
