"itemcode","date","invoiceno","journalno","doctype","receiptno","amount","receiptjournal"
"cr531               ","3/30/2017 12:00:00 AM","PV00618             ","Jv2962              ","23","c 001446            ","50010.50","Jv4844              "
"cr531               ","6/12/2017 12:00:00 AM","RND0068212          ","Jv4267              ","23","c 001446            ","23394.50","Jv4844              "
"cr390               ","3/23/2015 12:00:00 AM","P.O1224             ","J.13210             ","20","000868              ","611964.81","J.13205             "
"cr532               ","3/23/2015 12:00:00 AM","P.O1224             ","J.13210             ","20","000868              ","611964.81","J.13205             "
"cr390               ","3/24/2015 12:00:00 AM","P.O1210             ","J.13091             ","20","000868              ","48035.19","J.13205             "
"cr532               ","3/24/2015 12:00:00 AM","P.O1210             ","J.13091             ","20","000868              ","48035.19","J.13205             "
"cr390               ","3/24/2015 12:00:00 AM","P.O1210             ","J.13091             ","20","000869              ","612000.00","J.13211             "
"cr532               ","3/24/2015 12:00:00 AM","P.O1210             ","J.13091             ","20","000869              ","612000.00","J.13211             "
"cr390               ","3/24/2015 12:00:00 AM","P.O1210             ","J.13091             ","20","4063                ","27.51","Jv33226             "
"cr532               ","3/24/2015 12:00:00 AM","P.O1210             ","J.13091             ","20","4063                ","27.51","Jv33226             "
"cr533               ","3/20/2015 12:00:00 AM","4285                ","J.13090             ","20","000838              ","40110.00","J.13092             "
"cr533               ","3/24/2015 12:00:00 AM","4316                ","J.13150             ","20","000850              ","32100.00","J.13151             "
"cr390               ","4/8/2015 12:00:00 AM","P.O1225             ","J.13284             ","20","000853              ","990000.00","J.13285             "
"cr534               ","4/8/2015 12:00:00 AM","P.O1225             ","J.13284             ","20","000853              ","990000.00","J.13285             "
"cr390               ","4/8/2015 12:00:00 AM","P.O1225             ","J.13284             ","20","000851              ","990000.00","J.13286             "
"cr534               ","4/8/2015 12:00:00 AM","P.O1225             ","J.13284             ","20","000851              ","990000.00","J.13286             "
"cr390               ","4/8/2015 12:00:00 AM","P.O1225             ","J.13284             ","20","000852              ","990000.00","J.13287             "
"cr534               ","4/8/2015 12:00:00 AM","P.O1225             ","J.13284             ","20","000852              ","990000.00","J.13287             "
"cr390               ","4/8/2015 12:00:00 AM","P.O1225             ","J.13284             ","20","000862              ","232875.00","J.13289             "
"cr534               ","4/8/2015 12:00:00 AM","P.O1225             ","J.13284             ","20","000862              ","232875.00","J.13289             "
"cr535               ","4/13/2015 12:00:00 AM","P.O1256             ","J.13583             ","20","000963              ","156600.00","J.14008             "
"cr535               ","7/3/2015 12:00:00 AM","P.O1287             ","J.14154             ","20","001135              ","108000.00","J.14569             "
"cr535               ","7/6/2015 12:00:00 AM","P.O1290             ","J.14152             ","20","001135              ","90000.00","J.14569             "
"cr535               ","7/29/2015 12:00:00 AM","P.O1303             ","J.14440             ","20","001133              ","108000.00","J.14870             "
"cr535               ","7/30/2015 12:00:00 AM","P.O1304             ","J.14441             ","20","001133              ","108000.00","J.14870             "
"cr535               ","9/4/2015 12:00:00 AM","P.O1345             ","J.14896             ","20","001243              ","91800.00","J.15401             "
"cr535               ","9/7/2015 12:00:00 AM","P.O1347             ","J.14898             ","20","001243              ","25200.00","J.15401             "
"cr535               ","9/7/2015 12:00:00 AM","P.O1347             ","J.14898             ","20","1330                ","82800.00","J.15652             "
"cr535               ","9/11/2015 12:00:00 AM","P.O1344             ","J.14895             ","20","1330                ","34200.00","J.15652             "
"cr535               ","9/11/2015 12:00:00 AM","P.O1344             ","J.14895             ","20","1207                ","81000.00","J.15785             "
"cr535               ","9/15/2015 12:00:00 AM","P.O1346             ","J.14897             ","20","1207                ","90000.00","J.15785             "
"cr535               ","9/18/2015 12:00:00 AM","P.O1348             ","J.14899             ","20","1207                ","117000.00","J.15785             "
"cr535               ","9/24/2015 12:00:00 AM","P.O1349             ","J.14894             ","20","1207                ","117000.00","J.15785             "
"cr535               ","9/25/2015 12:00:00 AM","P.O1361             ","J.14915             ","20","1207                ","45000.00","J.15785             "
"cr535               ","9/25/2015 12:00:00 AM","P.O1361             ","J.14915             ","20","1307                ","72000.00","J.15945             "
