"Date","Documentno","Documenttype","Accountno","Grossamount","JournalNo","Dimension_One","Dimension_Two","Currency","whtax"
"1/23/2017 12:00:00 AM","pv0599              ","23","cr583               ","-40000.00","Jv1816              ","          ","          ","KES",""
"1/25/2017 12:00:00 AM","pv00600             ","23","cr583               ","-80000.00","Jv1817              ","          ","          ","KES",""
"12/14/2016 12:00:00 AM","127                 ","0","cr30595             ","-130000.00","Jv1540              ","          ","          ","KES",""
"10/12/2016 12:00:00 AM","RTGS                ","53","cr568               ","43000.00","Jv1864              ","","","KES",""
"10/12/2016 12:00:00 AM","174                 ","0","cr568               ","78400.00","Jv1865              ","          ","          ","KES",""
"10/12/2016 12:00:00 AM","183                 ","0","cr568               ","-43000.00","Jv1866              ","          ","          ","KES",""
"1/4/2017 12:00:00 AM","34                  ","2","cr447               ","17400.00","Jv1870              ","","","KES",""
"12/5/2016 12:00:00 AM","185                 ","0","cr488               ","-310395.00","Jv1878              ","          ","          ","KES",""
"12/5/2016 12:00:00 AM","187                 ","0","cr488               ","620790.00","Jv1879              ","          ","          ","KES",""
"12/23/2016 12:00:00 AM","190                 ","0","cr30596             ","-43506000.00","Jv1881              ","          ","          ","KES",""
"12/23/2016 12:00:00 AM","191                 ","0","cr30596             ","-1494000.00","Jv1882              ","          ","          ","KES",""
"1/5/2017 12:00:00 AM","34                  ","2","cr20594             ","49190.00","Jv1887              ","","","KES",""
"1/5/2017 12:00:00 AM","35                  ","2","cr447               ","17400.00","Jv1889              ","","","KES",""
"2/1/2017 12:00:00 AM","RTGS                ","53","cr558               ","600000.00","Jv1908              ","","","KES",""
"2/1/2017 12:00:00 AM","RTGS                ","53","cr369               ","45000.00","Jv1912              ","","","KES",""
"1/9/2017 12:00:00 AM","36                  ","2","cr515               ","19650.00","Jv1920              ","","","KES",""
"1/10/2017 12:00:00 AM","36                  ","2","cr371               ","46243.00","Jv1938              ","","","KES",""
"1/11/2017 12:00:00 AM","37                  ","2","cr411               ","46425.00","Jv1959              ","","","KES",""
"1/13/2017 12:00:00 AM","38                  ","2","cr514               ","38400.00","Jv1966              ","","","KES",""
"1/12/2017 12:00:00 AM","38                  ","2","cr411               ","83398.00","Jv1968              ","","","KES",""
"1/12/2017 12:00:00 AM","39                  ","2","cr447               ","69600.00","Jv1969              ","","","KES",""
"1/13/2017 12:00:00 AM","39                  ","2","cr447               ","17400.00","Jv1971              ","","","KES",""
"1/13/2017 12:00:00 AM","39                  ","2","cr411               ","23830.00","Jv1972              ","","","KES",""
"1/18/2017 12:00:00 AM","LPO101              ","20","cr483               ","-210000.00","Jv1981              ","          ","          ","KES",""
"1/25/2017 12:00:00 AM","LPO102              ","20","cr483               ","-210000.00","Jv1982              ","          ","          ","KES",""
"10/14/2016 12:00:00 AM","LPO100              ","20","cr483               ","-237300.00","Jv1983              ","          ","          ","KES",""
"1/18/2017 12:00:00 AM","205                 ","0","cr483               ","-190000.00","Jv1984              ","          ","          ","KES",""
"1/9/2017 12:00:00 AM","RTGS                ","53","cr473               ","210740.00","Jv1986              ","","","KES",""
"1/30/2017 12:00:00 AM","chq 1419            ","53","cr402               ","39440.00","Jv1988              ","","","KES",""
"1/20/2017 12:00:00 AM","213                 ","0","cr575               ","-627000.00","Jv2003              ","          ","          ","KES",""
"1/27/2017 12:00:00 AM","LPO111              ","20","cr379               ","-617000.00","Jv1993              ","          ","          ","KES",""
"1/25/2017 12:00:00 AM","LPO112              ","20","cr429               ","-125000.00","Jv1994              ","          ","          ","KES",""
"1/25/2017 12:00:00 AM","LPO113              ","20","cr429               ","-110000.00","Jv1995              ","          ","          ","KES",""
"1/24/2017 12:00:00 AM","RTGS                ","53","cr30596             ","1048000.00","Jv1999              ","","","KES",""
"1/20/2017 12:00:00 AM","213                 ","0","cr379               ","627000.00","Jv2003              ","          ","          ","KES",""
"1/27/2017 12:00:00 AM","chq1422             ","53","cr531               ","22051.00","Jv2008              ","","","KES",""
"1/27/2017 12:00:00 AM","KCB                 ","23","cr531               ","-7800.00","Jv2009              ","          ","          ","KES",""
"1/27/2017 12:00:00 AM","chq 1423            ","53","cr531               ","7800.00","Jv2011              ","","","KES",""
"11/23/2016 12:00:00 AM","41                  ","2","cr10594             ","36865.00","Jv2018              ","","","KES",""
"11/23/2016 12:00:00 AM","41                  ","2","cr371               ","30865.00","Jv2022              ","","","KES",""
"11/24/2016 12:00:00 AM","42                  ","2","cr372               ","100000.00","Jv2025              ","","","KES",""
"11/24/2016 12:00:00 AM","42                  ","2","cr531               ","42051.00","Jv2027              ","","","KES",""
"1/25/2017 12:00:00 AM","INMG1222            ","23","cr354               ","-69600.00","Jv2033              ","          ","          ","KES",""
"2/26/2017 12:00:00 AM","LPO114              ","20","cr590               ","-1592100.00","Jv1998              ","          ","          ","KES",""
"1/20/2017 12:00:00 AM","209                 ","0","cr30596             ","-525000.00","Jv2000              ","          ","          ","KES",""
"1/26/2017 12:00:00 AM","RTGS                ","53","cr379               ","627000.00","Jv2002              ","","","KES",""
"2/9/2017 12:00:00 AM","651030              ","23","cr371               ","-10200.00","Jv2164              ","18        ","          ","KES",""
"1/6/2017 12:00:00 AM","LPO69               ","20","cr447               ","-10600.02","Jv2299              ","E25       ","          ","KES",""
"2/25/2017 12:00:00 AM","INMG1265            ","23","cr354               ","-69600.00","Jv2374              ","26        ","          ","KES",""
"2/27/2017 12:00:00 AM","LPO130              ","20","cr447               ","-693400.00","Jv2376              ","E25       ","          ","KES",""
"2/11/2017 12:00:00 AM","LPO131              ","20","cr411               ","-211690.00","Jv2378              ","E25       ","          ","KES",""
"9/16/2016 12:00:00 AM","16071502            ","23","cr591               ","-67068.40","Jv2380              ","E25       ","          ","USD",""
"2/24/2017 12:00:00 AM","LPO125              ","20","cr447               ","-565400.00","Jv2381              ","E25       ","          ","KES",""
"1/5/2017 12:00:00 AM","LPO65               ","20","cr20594             ","-49190.00","Jv2382              ","E25       ","          ","KES",""
"1/6/2017 12:00:00 AM","LPO71               ","20","cr447               ","-17400.00","Jv2383              ","E25       ","          ","KES",""
"1/9/2017 12:00:00 AM","LPO74               ","20","cr447               ","-9000.14","Jv2384              ","E25       ","          ","KES",""
"1/13/2017 12:00:00 AM","LPO85               ","20","cr411               ","-83398.00","Jv2385              ","E25       ","          ","KES",""
"1/13/2017 12:00:00 AM","LPO86               ","20","cr411               ","-23832.00","Jv2386              ","E25       ","          ","KES",""
"1/13/2017 12:00:00 AM","LPO87               ","20","cr447               ","-17400.00","Jv2387              ","E25       ","          ","KES",""
"1/14/2017 12:00:00 AM","LPO91               ","20","cr411               ","-178710.00","Jv2388              ","E25       ","          ","KES",""
"1/16/2017 12:00:00 AM","LPO92               ","20","cr447               ","-11600.00","Jv2389              ","E25       ","          ","KES",""
"1/15/2017 12:00:00 AM","LPO94               ","20","cr411               ","-84042.00","Jv2390              ","E25       ","          ","KES",""
"1/17/2017 12:00:00 AM","LPO96               ","20","cr411               ","-10500.00","Jv2391              ","E25       ","          ","KES",""
"1/24/2017 12:00:00 AM","LPO97               ","20","cr447               ","-13050.00","Jv2392              ","E25       ","          ","KES",""
"1/27/2017 12:00:00 AM","LPO99               ","20","cr402               ","-47328.00","Jv2393              ","E25       ","          ","KES",""
"2/7/2017 12:00:00 AM","LPO116              ","20","cr447               ","-41600.00","Jv2394              ","E25       ","          ","KES",""
